especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
YPF,1993-06-30,22,23,21.625,21.75,9060600,741409200
YPF,1993-07-01,21.375,21.625,21,21.25,4273100,741495600
YPF,1993-07-02,21.125,21.25,20.75,21.125,2504500,741582000
YPF,1993-07-06,20.875,21,20.625,20.75,2030400,741927600
YPF,1993-07-07,20.875,21,20.625,20.875,2447800,742014000
YPF,1993-07-08,20.875,21,20.625,20.75,1115800,742100400
YPF,1993-07-09,20.75,20.75,20.25,20.25,1615700,742186800
YPF,1993-07-12,20.25,20.625,20.25,20.375,2075000,742446000
YPF,1993-07-13,20.375,20.5,20.25,20.5,1914700,742532400
YPF,1993-07-14,20.5,20.5,19.875,20.25,3669300,742618800
YPF,1993-07-15,20.125,20.375,19.875,19.875,2585400,742705200
YPF,1993-07-16,19.875,20.125,19.125,19.5,2213200,742791600
YPF,1993-07-19,19.25,19.375,18.875,19,2702800,743050800
YPF,1993-07-20,19.25,19.625,19.25,19.5,1508100,743137200
YPF,1993-07-21,19.5,19.625,19.375,19.5,936000,743223600
YPF,1993-07-22,19.5,19.625,19.375,19.625,813800,743310000
YPF,1993-07-23,19.625,19.75,19.5,19.625,720300,743396400
YPF,1993-07-26,20,20.125,19.875,20,1553700,743655600
YPF,1993-07-27,20.125,20.375,20,20.375,1567100,743742000
YPF,1993-07-28,20.5,20.75,20.375,20.625,1318200,743828400
YPF,1993-07-29,20.625,20.75,20.5,20.625,611000,743914800
YPF,1993-07-30,20.625,20.625,20.25,20.25,988600,744001200
YPF,1993-08-02,20.375,20.625,20.375,20.5,1671000,744260400
YPF,1993-08-03,20.5,20.625,20.125,20.375,971500,744346800
YPF,1993-08-04,20.25,20.5,20.125,20.125,969800,744433200
YPF,1993-08-05,20.375,20.375,20,20,825000,744519600
YPF,1993-08-06,20,20.125,19.625,19.875,1318700,744606000
YPF,1993-08-09,20,20.5,20,20.25,3171200,744865200
YPF,1993-08-10,20.5,20.75,20.375,20.375,2129700,744951600
YPF,1993-08-11,20.5,20.625,20.5,20.625,1326200,745038000
YPF,1993-08-12,20.625,21,20.5,20.875,1160100,745124400
YPF,1993-08-13,21,21.625,21,21.625,1763600,745210800
YPF,1993-08-16,21.625,22.125,21.5,22,1182400,745470000
YPF,1993-08-17,21.875,22.875,21.875,22.875,1699800,745556400
YPF,1993-08-18,22.875,23.25,22.5,22.625,2246300,745642800
YPF,1993-08-19,22.75,22.75,21.875,22,1280300,745729200
YPF,1993-08-20,21.875,22.625,21.75,22.625,732500,745815600
YPF,1993-08-23,22.625,22.625,22.375,22.625,443600,746074800
YPF,1993-08-24,22.625,23,22.125,23,650900,746161200
YPF,1993-08-25,23.25,23.75,23.25,23.25,2541300,746247600
YPF,1993-08-26,23.375,24,23.25,24,1243500,746334000
YPF,1993-08-27,23.875,24,23.375,23.625,675900,746420400
YPF,1993-08-30,23.25,23.875,23.25,23.875,714300,746679600
YPF,1993-08-31,23.875,24.125,23.75,23.875,1217300,746766000
YPF,1993-09-01,23.875,24.125,23.75,24.125,927600,746852400
YPF,1993-09-02,24.125,24.375,24,24,877600,746938800
YPF,1993-09-03,24.125,24.25,24,24.125,436600,747025200
YPF,1993-09-07,24.125,24.375,22.5,22.625,1908300,747370800
YPF,1993-09-08,23.875,23.875,23.125,23.5,2786100,747457200
YPF,1993-09-09,23.5,23.625,23.25,23.25,1387400,747543600
YPF,1993-09-10,23.25,23.625,23.125,23.5,975100,747630000
YPF,1993-09-13,23.375,23.5,23.125,23.375,702400,747889200
YPF,1993-09-14,23.25,23.625,23.125,23.5,1052900,747975600
YPF,1993-09-15,23.5,23.75,23.375,23.625,792200,748062000
YPF,1993-09-16,23.625,24,23.625,23.625,1019200,748148400
YPF,1993-09-17,23.75,23.875,23.5,23.5,1710800,748234800
YPF,1993-09-20,24,24,23.5,23.625,1300700,748494000
YPF,1993-09-21,23.625,23.75,23.125,23.375,1145900,748580400
YPF,1993-09-22,23.625,23.75,23.375,23.5,796200,748666800
YPF,1993-09-23,23.625,23.75,23.5,23.5,618400,748753200
YPF,1993-09-24,23.625,23.75,23.125,23.25,739500,748839600
YPF,1993-09-27,23.375,23.75,23.375,23.75,1277300,749098800
YPF,1993-09-28,23.875,24.25,23.75,24,1681400,749185200
YPF,1993-09-29,24.25,24.5,24.125,24.375,1816400,749271600
YPF,1993-09-30,24.875,25.5,24.875,25.375,2969300,749358000
YPF,1993-10-01,25.5,25.75,25.25,25.625,1468200,749444400
YPF,1993-10-04,25.875,26.125,25.875,26,1464700,749703600
YPF,1993-10-05,26,26.375,25.875,26.25,1526000,749790000
YPF,1993-10-06,26.25,26.25,25.75,25.75,1291400,749876400
YPF,1993-10-07,25.875,26.25,25.75,26.25,660600,749962800
YPF,1993-10-08,26.25,27.25,26.25,27.25,1284800,750049200
YPF,1993-10-11,27.5,27.625,27.125,27.25,838700,750308400
YPF,1993-10-12,27.25,27.375,26.75,27.375,905100,750394800
YPF,1993-10-13,27.375,27.625,26.875,26.875,1331000,750481200
YPF,1993-10-14,26.875,27.375,26,26.375,2963700,750567600
YPF,1993-10-15,27,27.125,26.75,26.875,1246600,750654000
YPF,1993-10-18,27,28,26.875,27.75,1358200,750913200
YPF,1993-10-19,27.75,28.125,27.375,27.75,1712100,750999600
YPF,1993-10-20,27.5,28.125,27.5,27.75,1585400,751086000
YPF,1993-10-21,27.75,28.375,27.5,28.125,1996700,751172400
YPF,1993-10-22,28.25,29,28.125,28.75,1718600,751258800
YPF,1993-10-25,28.5,28.625,27.5,27.75,1139200,751518000
YPF,1993-10-26,27.25,27.875,27.25,27.75,1395200,751604400
YPF,1993-10-27,27.75,28.125,27.375,27.5,939700,751690800
YPF,1993-10-28,27.75,28,27.75,27.875,919900,751777200
YPF,1993-10-29,26.875,27.5,26.625,27.25,2195800,751863600
YPF,1993-11-01,27,27.375,26.75,26.875,834900,752122800
YPF,1993-11-02,26.75,26.875,26.375,26.5,900700,752209200
YPF,1993-11-03,25.75,26.125,25.5,25.625,2046100,752295600
YPF,1993-11-04,25.625,26.625,25.5,25.625,1142800,752382000
YPF,1993-11-05,25,25.5,24.375,25.5,2011000,752468400
YPF,1993-11-08,25.25,25.875,24.625,25.875,1185800,752727600
YPF,1993-11-09,26,26.375,25.5,25.75,1366500,752814000
YPF,1993-11-10,25.75,27.125,25.75,26.75,1430400,752900400
YPF,1993-11-11,26.875,27.25,26.5,26.75,1232200,752986800
YPF,1993-11-12,26.625,27.375,26.625,27.125,1278800,753073200
YPF,1993-11-15,27,27.375,27,27.125,1036700,753332400
YPF,1993-11-16,27.25,27.5,26.5,26.625,1279900,753418800
YPF,1993-11-17,26.625,27,26.125,26.875,1276900,753505200
YPF,1993-11-18,27,27.25,26.75,26.875,1175400,753591600
YPF,1993-11-19,26.625,26.875,26.5,26.875,599700,753678000
YPF,1993-11-22,26.625,26.625,26.375,26.5,735700,753937200
YPF,1993-11-23,26.5,26.625,26.125,26.25,807600,754023600
YPF,1993-11-24,26.125,26.375,25.625,26,880500,754110000
YPF,1993-11-26,25.375,25.875,25.125,25.875,599000,754282800
YPF,1993-11-29,24.875,25.125,24.25,24.625,3935300,754542000
YPF,1993-11-30,24.75,25,24.5,24.75,2273600,754628400
YPF,1993-12-01,24.875,25.375,24.875,25,868900,754714800
YPF,1993-12-02,25.125,25.125,24.625,24.75,1420400,754801200
YPF,1993-12-03,24.625,24.75,24,24.375,1273000,754887600
YPF,1993-12-06,24.25,25,24.25,24.875,1206300,755146800
YPF,1993-12-07,25,25.25,24.875,25.125,1270600,755233200
YPF,1993-12-08,25.125,25.375,25.125,25.375,832400,755319600
YPF,1993-12-09,25.375,25.75,25.25,25.5,574100,755406000
YPF,1993-12-10,25.75,25.75,25.375,25.375,640900,755492400
YPF,1993-12-13,25.5,25.5,25.25,25.375,923600,755751600
YPF,1993-12-14,25.25,25.375,24.875,25,837000,755838000
YPF,1993-12-15,24.875,24.875,24.25,24.375,2142000,755924400
YPF,1993-12-16,24.375,24.5,23.5,24,1225200,756010800
YPF,1993-12-17,24.25,24.625,23.875,24.375,1147300,756097200
YPF,1993-12-20,24.625,25.25,24.625,25.125,1214600,756356400
YPF,1993-12-21,25.25,26.125,25.25,25.875,2234600,756442800
YPF,1993-12-22,25,25.125,24.125,25,4497700,756529200
YPF,1993-12-23,25,25.25,24.875,25,1131400,756615600
YPF,1993-12-27,25.25,25.625,25.25,25.5,549700,756961200
YPF,1993-12-28,25.5,25.75,25.5,25.75,720300,757047600
YPF,1993-12-29,26.25,26.25,25.75,25.875,583400,757134000
YPF,1993-12-30,26,26.125,25.75,25.875,310900,757220400
YPF,1993-12-31,25.75,26,25.75,26,436600,757306800
YPF,1994-01-03,26,26.25,25.625,26.125,633400,757566000
YPF,1994-01-04,26.375,26.75,26.25,26.625,1049900,757652400
YPF,1994-01-05,26.625,26.625,26.25,26.375,1287900,757738800
YPF,1994-01-06,26.5,26.875,26.25,26.75,1158500,757825200
YPF,1994-01-07,26.75,26.875,26.375,26.375,893200,757911600
YPF,1994-01-10,26.625,26.75,25.625,25.75,677100,758170800
YPF,1994-01-11,26.125,26.125,25.75,25.875,617700,758257200
YPF,1994-01-12,26,26,25.625,25.875,529800,758343600
YPF,1994-01-13,25.875,26,25.625,25.75,770300,758430000
YPF,1994-01-14,25.625,26,25.375,25.5,787000,758516400
YPF,1994-01-17,25.625,26.5,25.5,26.25,1071800,758775600
YPF,1994-01-18,26.375,27,26.375,27,1492000,758862000
YPF,1994-01-19,27.25,27.625,26.75,26.875,1649300,758948400
YPF,1994-01-20,26.625,26.875,26.5,26.75,621900,759034800
YPF,1994-01-21,26.625,27,26.625,26.875,580600,759121200
YPF,1994-01-24,27,27.125,26.5,26.625,580600,759380400
YPF,1994-01-25,26.875,26.875,26.25,26.625,553700,759466800
YPF,1994-01-26,26.875,27.125,26.75,26.875,934800,759553200
YPF,1994-01-27,26.75,28.5,26.75,28,2271900,759639600
YPF,1994-01-28,28.375,28.5,27.625,27.875,853000,759726000
YPF,1994-01-31,28,28.875,28,28.875,1074200,759985200
YPF,1994-02-01,28.75,28.875,27.625,28.75,1983800,760071600
YPF,1994-02-02,29,29.375,28.25,28.375,1666700,760158000
YPF,1994-02-03,28.5,28.875,28.5,28.875,1061500,760244400
YPF,1994-02-04,28.75,29.375,27.875,28,1636000,760330800
YPF,1994-02-07,27.5,28.75,27.375,28.5,1262700,760590000
YPF,1994-02-08,29.125,29.625,28.875,29,1369600,760676400
YPF,1994-02-09,29,29.125,28.375,28.5,1022800,760762800
YPF,1994-02-10,28.375,28.75,27.875,28.125,954000,760849200
YPF,1994-02-11,28,28.25,27.625,28.25,862900,760935600
YPF,1994-02-14,28.5,28.5,27.75,28,1265800,761194800
YPF,1994-02-15,28.5,29,28.125,28.75,1567900,761281200
YPF,1994-02-16,29,29.125,28.75,28.875,1276000,761367600
YPF,1994-02-17,29,29.25,28.5,28.75,980000,761454000
YPF,1994-02-18,28.5,28.625,27.875,28,804000,761540400
YPF,1994-02-22,28.5,28.875,28.375,28.875,1126000,761886000
YPF,1994-02-23,28.875,29,28.25,28.375,812700,761972400
YPF,1994-02-24,27.875,28,26.375,26.625,1919100,762058800
YPF,1994-02-25,26.875,27.25,26,26.25,1455200,762145200
YPF,1994-02-28,26.375,27.375,26.375,27.375,730100,762404400
YPF,1994-03-01,27.375,27.375,25.5,26.125,875600,762490800
YPF,1994-03-02,24,26.25,23.875,26.25,2684400,762577200
YPF,1994-03-03,26.25,26.375,25.375,25.625,939800,762663600
YPF,1994-03-04,25.625,26.125,25.25,25.625,1115200,762750000
YPF,1994-03-07,25.75,26.375,25.625,25.625,1552000,763009200
YPF,1994-03-08,25.625,25.75,25.125,25.375,922200,763095600
YPF,1994-03-09,25.625,25.625,24.625,25.25,794800,763182000
YPF,1994-03-10,25.375,25.5,24,24.375,1222100,763268400
YPF,1994-03-11,24,24.75,23.5,24.5,2027300,763354800
YPF,1994-03-14,24.75,25.125,24.5,24.5,1150800,763614000
YPF,1994-03-15,24.875,24.875,23.5,23.625,1470800,763700400
YPF,1994-03-16,23.875,25.125,23.75,25.125,1972300,763786800
YPF,1994-03-17,25.5,25.875,25.125,25.5,2016500,763873200
YPF,1994-03-18,25,25,24.375,24.5,1105600,763959600
YPF,1994-03-21,24.125,24.375,23.5,24.375,985200,764218800
YPF,1994-03-22,24.125,25,24.125,25,810800,764305200
YPF,1994-03-23,25.375,25.625,25.125,25.375,1060000,764391600
YPF,1994-03-24,24.875,25.5,24.25,24.25,724500,764478000
YPF,1994-03-25,24.625,25.25,24.5,24.875,802600,764564400
YPF,1994-03-28,24.625,24.625,24,24.375,1309500,764823600
YPF,1994-03-29,24.25,24.25,23.75,24,1632100,764910000
YPF,1994-03-30,24,24.25,23.75,24,1223000,764996400
YPF,1994-03-31,23.875,24.125,23.5,23.75,502500,765082800
YPF,1994-04-04,23,23.375,22.125,22.25,1579100,765428400
YPF,1994-04-05,22.5,23.5,22.375,23.25,1857900,765514800
YPF,1994-04-06,23.5,24,23.25,23.75,1682600,765601200
YPF,1994-04-07,24.125,24.375,24,24.25,2161200,765687600
YPF,1994-04-08,24.125,24.375,24,24.375,940600,765774000
YPF,1994-04-11,24.375,25.125,24.25,25,1118400,766033200
YPF,1994-04-12,25.625,25.75,25,25.375,920000,766119600
YPF,1994-04-13,25.5,25.625,24.25,24.5,524300,766206000
YPF,1994-04-14,24.125,24.625,23.875,24.375,580100,766292400
YPF,1994-04-15,24.375,24.75,24.25,24.25,783000,766378800
YPF,1994-04-18,24.75,25,24.25,24.25,908300,766638000
YPF,1994-04-19,24.25,24.5,24.125,24.25,453300,766724400
YPF,1994-04-20,24.375,24.375,23.625,23.75,1709600,766810800
YPF,1994-04-21,24,24.375,23.25,24.125,2717600,766897200
YPF,1994-04-22,24.375,24.875,24.25,24.75,1821300,766983600
YPF,1994-04-25,25,25.375,24.875,25.25,1419800,767242800
YPF,1994-04-26,25.25,25.5,25,25,903800,767329200
YPF,1994-04-28,25.25,25.25,24.75,24.875,1222800,767502000
YPF,1994-04-29,24.875,25,24.625,24.75,281100,767588400
YPF,1994-05-02,24.375,24.625,24.25,24.375,1253800,767847600
YPF,1994-05-03,24.375,24.625,24.375,24.5,864500,767934000
YPF,1994-05-04,24.375,24.75,24.375,24.75,380300,768020400
YPF,1994-05-05,24.875,25.25,24.875,25,1155100,768106800
YPF,1994-05-06,25,25.125,24.625,24.75,934200,768193200
YPF,1994-05-09,24.75,24.75,24.5,24.625,598300,768452400
YPF,1994-05-10,25,25,24.75,24.875,458100,768538800
YPF,1994-05-11,25.125,25.125,24.625,24.875,574400,768625200
YPF,1994-05-12,25,25.125,24.875,25,894100,768711600
YPF,1994-05-13,25.125,25.5,25,25.375,1322300,768798000
YPF,1994-05-16,25.5,25.875,25.375,25.875,931700,769057200
YPF,1994-05-17,25.875,26.125,25.75,26,1444400,769143600
YPF,1994-05-18,26.125,26.5,25.875,26.5,1157800,769230000
YPF,1994-05-19,26.5,26.875,26.25,26.875,1419400,769316400
YPF,1994-05-20,26.875,26.875,26.5,26.5,803600,769402800
YPF,1994-05-23,26.375,26.625,26.125,26.375,622300,769662000
YPF,1994-05-24,26.625,26.625,26.375,26.5,745400,769748400
YPF,1994-05-25,26.125,26.5,26.125,26.375,480000,769834800
YPF,1994-05-26,26.5,26.625,26.25,26.375,467700,769921200
YPF,1994-05-27,26.25,26.25,26.125,26.125,233500,770007600
YPF,1994-05-31,26.25,26.5,26.125,26.375,641400,770353200
YPF,1994-06-01,26.375,26.5,26.125,26.375,552100,770439600
YPF,1994-06-02,26.375,26.375,26.125,26.125,990900,770526000
YPF,1994-06-03,25.75,26.25,25.75,25.9844,781000,770612400
YPF,1994-06-06,26.25,26.375,26.125,26.25,679400,770871600
YPF,1994-06-07,26.125,26.25,26,26.125,348000,770958000
YPF,1994-06-08,26.25,26.25,26,26,679200,771044400
YPF,1994-06-09,25.875,25.875,25.625,25.75,515000,771130800
YPF,1994-06-10,25.625,25.875,25.5,25.625,463700,771217200
YPF,1994-06-13,25.5,25.5,25.125,25.125,325500,771476400
YPF,1994-06-14,25.25,25.5,25.125,25.375,679100,771562800
YPF,1994-06-15,25.5,25.5,24.75,25.125,945400,771649200
YPF,1994-06-16,25,25.125,24.875,25.125,610600,771735600
YPF,1994-06-17,25.125,25.125,24.875,25,428000,771822000
YPF,1994-06-20,25,25,24.625,24.875,567700,772081200
YPF,1994-06-21,24.875,24.875,24.125,24.25,1532400,772167600
YPF,1994-06-22,24.5,24.875,24.5,24.5,1128800,772254000
YPF,1994-06-23,24.5,24.875,24.375,24.375,713900,772340400
YPF,1994-06-24,24.5,24.5,24,24,643800,772426800
YPF,1994-06-27,24,24.125,23.75,24.125,653500,772686000
YPF,1994-06-28,24,24.125,23.875,24,658400,772772400
YPF,1994-06-29,24,24.25,24,24.125,829900,772858800
YPF,1994-06-30,24.375,24.5,23.75,23.875,679800,772945200
YPF,1994-07-01,24.125,24.125,23.625,23.875,618700,773031600
YPF,1994-07-05,23.75,24.125,23.75,24,257700,773377200
YPF,1994-07-06,24,24,23.625,23.75,687200,773463600
YPF,1994-07-07,24,24.375,23.875,24.25,630500,773550000
YPF,1994-07-08,24.125,24.625,24.125,24.5,486200,773636400
YPF,1994-07-11,24.5,24.625,24.125,24.375,577000,773895600
YPF,1994-07-12,24.5,24.75,24.25,24.75,858200,773982000
YPF,1994-07-13,24.75,25.125,24.625,24.875,824700,774068400
YPF,1994-07-14,24.875,25.375,24.875,25,790600,774154800
YPF,1994-07-15,25,25.25,24.875,25,1211800,774241200
YPF,1994-07-18,25.125,25.125,24.625,24.875,323400,774500400
YPF,1994-07-19,24.625,24.875,24.625,24.625,395100,774586800
YPF,1994-07-20,24.75,24.875,24.625,24.625,1821700,774673200
YPF,1994-07-21,24.625,25.25,24.5,25.125,998800,774759600
YPF,1994-07-22,25.375,25.75,25.375,25.5,629500,774846000
YPF,1994-07-25,25.625,25.625,25.5,25.625,526400,775105200
YPF,1994-07-26,25.625,25.625,25.25,25.375,749000,775191600
YPF,1994-07-27,25.5,25.5,25,25.25,1365000,775278000
YPF,1994-07-28,25.25,25.375,25,25.25,1331400,775364400
YPF,1994-07-29,25.375,25.5,25.25,25.375,533500,775450800
YPF,1994-08-01,25.375,26,25.25,26,1283400,775710000
YPF,1994-08-02,26.25,26.875,26.25,26.625,2254600,775796400
YPF,1994-08-03,26.125,26.5,25.75,26.375,2034500,775882800
YPF,1994-08-04,26.25,26.625,25.75,25.75,1098200,775969200
YPF,1994-08-05,25.5,25.75,25.375,25.5,738700,776055600
YPF,1994-08-08,25.625,25.75,25.5,25.625,510000,776314800
YPF,1994-08-09,25.375,25.625,25.25,25.375,436000,776401200
YPF,1994-08-10,25.375,25.375,25.125,25.375,727400,776487600
YPF,1994-08-11,25.25,25.5,25.25,25.375,718900,776574000
YPF,1994-08-12,25.375,25.5,25.125,25.125,733000,776660400
YPF,1994-08-15,25.125,25.125,24.875,24.875,511500,776919600
YPF,1994-08-16,24.875,25,24.625,24.875,2544900,777006000
YPF,1994-08-17,25,25.125,24.75,24.875,990800,777092400
YPF,1994-08-18,24.75,24.75,24.25,24.625,934100,777178800
YPF,1994-08-19,24.625,24.875,24.375,24.75,513200,777265200
YPF,1994-08-22,24.625,25,24.5,24.75,1067300,777524400
YPF,1994-08-23,24.75,24.875,24.625,24.625,733200,777610800
YPF,1994-08-24,24.625,24.875,24.625,24.875,787400,777697200
YPF,1994-08-25,25,25.25,24.875,25,1068200,777783600
YPF,1994-08-26,25.25,25.375,25.125,25.25,776300,777870000
YPF,1994-08-29,25.375,25.75,25.375,25.625,1258100,778129200
YPF,1994-08-30,25.625,25.75,25.375,25.75,853100,778215600
YPF,1994-08-31,25.75,26.125,25.75,25.875,1071300,778302000
YPF,1994-09-01,25.875,26,25.75,25.875,572900,778388400
YPF,1994-09-02,26,26.25,25.625,25.75,681100,778474800
YPF,1994-09-06,25.875,25.875,25.5,25.5,636700,778820400
YPF,1994-09-07,25.625,25.875,25.5,25.75,479700,778906800
YPF,1994-09-08,25.75,25.875,25.75,25.75,643300,778993200
YPF,1994-09-09,25.75,25.75,25.375,25.5,501000,779079600
YPF,1994-09-12,25.25,25.5,25,25,679400,779338800
YPF,1994-09-13,25.125,25.375,25,25,865500,779425200
YPF,1994-09-14,25.25,25.375,25.125,25.25,447900,779511600
YPF,1994-09-15,25.25,25.5,25.25,25.5,335000,779598000
YPF,1994-09-16,25.5,25.625,25.25,25.5,404000,779684400
YPF,1994-09-19,25.5,25.75,25.5,25.625,576800,779943600
YPF,1994-09-20,25.625,25.625,25.5,25.625,340400,780030000
YPF,1994-09-21,25.625,25.625,25.125,25.375,591000,780116400
YPF,1994-09-22,25.5,25.5,25.25,25.375,402700,780202800
YPF,1994-09-23,25.25,25.5,25.25,25.375,254700,780289200
YPF,1994-09-26,25.375,25.5,25.25,25.25,191300,780548400
YPF,1994-09-27,25.25,25.5,25.25,25.375,235900,780634800
YPF,1994-09-28,25.375,25.5,25.25,25.375,596300,780721200
YPF,1994-09-29,25.25,25.375,25.125,25.375,502500,780807600
YPF,1994-09-30,25.25,25.375,25,25.25,882200,780894000
YPF,1994-10-03,25.125,25.25,25,25.125,217500,781153200
YPF,1994-10-04,25.125,25.25,24.875,25,618200,781239600
YPF,1994-10-05,24.875,24.875,24.375,24.75,1150200,781326000
YPF,1994-10-06,24.625,24.625,24.375,24.375,486200,781412400
YPF,1994-10-07,24.375,24.75,24.25,24.75,1610600,781498800
YPF,1994-10-10,24.875,25,24.75,24.75,302600,781758000
YPF,1994-10-11,24.875,25,24.75,25,496700,781844400
YPF,1994-10-12,25,25,24.875,25,328800,781930800
YPF,1994-10-13,25.125,25.25,25,25,1038300,782017200
YPF,1994-10-14,24.875,25,24.75,25,554300,782103600
YPF,1994-10-17,25,25,24.75,24.875,739400,782362800
YPF,1994-10-18,24.875,25,24.75,24.875,305600,782449200
YPF,1994-10-19,24.875,24.875,24.625,24.75,688900,782535600
YPF,1994-10-20,24.75,24.75,24.5,24.5,515000,782622000
YPF,1994-10-21,24.375,24.625,24.25,24.5,1217000,782708400
YPF,1994-10-24,24.375,24.5,24.125,24.25,1212600,782967600
YPF,1994-10-25,23.875,24.125,23.5,23.75,1568200,783054000
YPF,1994-10-26,23.75,23.875,23.125,23.375,1803600,783140400
YPF,1994-10-27,23.375,24,23.375,23.875,2528400,783226800
YPF,1994-10-28,23.875,24.5,23.875,24.5,1330500,783313200
YPF,1994-10-31,24.5,24.5,24,24.125,1021500,783572400
YPF,1994-11-01,24.125,24.375,24,24.25,1408300,783658800
YPF,1994-11-02,24.375,24.375,24,24.125,1155700,783745200
YPF,1994-11-03,24.125,24.25,24,24.125,449900,783831600
YPF,1994-11-04,24.125,24.375,24.125,24.125,603200,783918000
YPF,1994-11-07,24.125,24.125,23.25,23.25,1381100,784177200
YPF,1994-11-08,23.375,23.75,23.375,23.75,1135700,784263600
YPF,1994-11-09,24,24.125,23.625,23.875,482600,784350000
YPF,1994-11-10,23.75,24,23.625,23.75,405400,784436400
YPF,1994-11-11,23.625,23.625,23.125,23.375,1159500,784522800
YPF,1994-11-14,23.375,23.375,22.875,23.125,1263500,784782000
YPF,1994-11-15,23.125,23.5,23,23.375,907300,784868400
YPF,1994-11-16,23.5,23.5,22.875,23.125,914700,784954800
YPF,1994-11-17,23,23,22.25,22.375,738200,785041200
YPF,1994-11-18,22.375,22.375,21.875,22,1244000,785127600
YPF,1994-11-21,21.875,22,21.375,21.625,2200500,785386800
YPF,1994-11-22,21.625,22,21.375,21.625,1124500,785473200
YPF,1994-11-23,21.875,22.25,21.5,22.25,1574700,785559600
YPF,1994-11-25,22.25,22.25,21.75,21.875,488900,785732400
YPF,1994-11-28,21.875,21.875,21.375,21.625,948400,785991600
YPF,1994-11-29,22,22.75,21.875,22.75,3284300,786078000
YPF,1994-11-30,22.75,23.25,22.625,22.625,1697600,786164400
YPF,1994-12-01,22.625,22.625,22.375,22.625,934300,786250800
YPF,1994-12-02,22.625,23.125,22.625,22.875,788800,786337200
YPF,1994-12-05,23,23.25,23,23.125,1451200,786596400
YPF,1994-12-06,22.875,23.125,22.75,23,858700,786682800
YPF,1994-12-07,23.375,23.375,23.25,23.375,1409600,786769200
YPF,1994-12-08,23.375,23.625,23.25,23.25,961000,786855600
YPF,1994-12-09,23.25,23.375,22.875,23,1082600,786942000
YPF,1994-12-12,23,23,22.75,22.875,978200,787201200
YPF,1994-12-13,23,23.125,22.75,23,969500,787287600
YPF,1994-12-14,23,23.25,22.875,23.125,724200,787374000
YPF,1994-12-15,23.125,23.375,23,23.25,796800,787460400
YPF,1994-12-16,23.375,23.375,23.25,23.25,254800,787546800
YPF,1994-12-19,23.375,23.375,23.125,23.25,331700,787806000
YPF,1994-12-20,23.125,23.25,22.5,22.625,1433900,787892400
YPF,1994-12-21,22.25,22.25,21.125,21.625,2122000,787978800
YPF,1994-12-22,20.875,21.5,20.5,21.25,5030600,788065200
YPF,1994-12-23,21.375,21.875,21.375,21.625,1501200,788151600
YPF,1994-12-27,20.625,20.875,20.375,20.75,2389400,788497200
YPF,1994-12-28,21,21.125,20.5,20.625,2407400,788583600
YPF,1994-12-29,20.75,21.375,20.375,21.25,2584800,788670000
YPF,1994-12-30,21.25,21.5,21.125,21.375,422000,788756400
YPF,1995-01-03,21.25,21.25,20.5,20.625,2044700,789102000
YPF,1995-01-04,20.375,20.625,20.125,20.125,2488500,789188400
YPF,1995-01-05,20.75,21.375,20.5,21.25,2168200,789274800
YPF,1995-01-06,21.25,21.25,20.625,20.625,2084600,789361200
YPF,1995-01-09,20.75,21,20.375,20.75,1737100,789620400
YPF,1995-01-10,20.75,20.75,19.75,19.875,3066700,789706800
YPF,1995-01-11,20,21.75,19.875,21.75,4864500,789793200
YPF,1995-01-12,22,22.125,21.5,21.875,4584200,789879600
YPF,1995-01-13,21.75,22.125,21.625,21.75,2574500,789966000
YPF,1995-01-16,21.75,21.75,20.75,20.75,2736500,790225200
YPF,1995-01-17,21,21.625,20.875,21.5,2071300,790311600
YPF,1995-01-18,21.5,21.5,21.125,21.125,711800,790398000
YPF,1995-01-19,21,21,20.375,20.625,2462100,790484400
YPF,1995-01-20,20.5,20.5,20,20.25,3129200,790570800
YPF,1995-01-23,19.875,20.25,19.75,20.25,1982300,790830000
YPF,1995-01-24,20.125,20.625,20.125,20.375,1494800,790916400
YPF,1995-01-25,20.25,20.375,20,20.375,1285000,791002800
YPF,1995-01-26,20.375,20.5,20.125,20.375,1326900,791089200
YPF,1995-01-27,20.375,20.5,20.25,20.375,1122500,791175600
YPF,1995-01-30,19.875,19.875,19.5,19.625,2335500,791434800
YPF,1995-01-31,19.75,20.625,19.5,20.625,3407100,791521200
YPF,1995-02-01,20.875,21,20.75,21,1952000,791607600
YPF,1995-02-02,20.875,20.875,20.625,20.75,823900,791694000
YPF,1995-02-03,20.875,21.125,20.875,21,910100,791780400
YPF,1995-02-06,21.25,21.375,21,21.125,853900,792039600
YPF,1995-02-07,20.75,21.25,20.625,21.125,1275000,792126000
YPF,1995-02-08,21.125,21.375,21,21.375,1569500,792212400
YPF,1995-02-09,21.125,21.25,20.875,21.125,1727500,792298800
YPF,1995-02-10,21,21.125,20.875,21,1043600,792385200
YPF,1995-02-13,21,21,20.75,20.75,783400,792644400
YPF,1995-02-14,20.5,20.75,20.5,20.625,1007000,792730800
YPF,1995-02-15,20.5,20.5,19.5,19.5,2550100,792817200
YPF,1995-02-16,19.25,19.25,18.625,19.125,4641800,792903600
YPF,1995-02-17,19.125,19.375,19.125,19.25,2418000,792990000
YPF,1995-02-21,19.5,19.625,18.625,18.75,2039100,793335600
YPF,1995-02-22,18.875,19.125,18.625,19.125,2981900,793422000
